year,airport_code_std,enplanements_counterfactual
2011,BTM,26307.97789302841
2011,BTR,363487.018216908
2011,BTV,607892.6246388555
2011,BUF,2486285.486073494
2011,BUR,1978483.7573953867
2011,BVK,3318.754841242917
2011,BWI,10877613.238584042
2011,BZN,392917.3211185932
2011,CAE,475692.14057435095
2011,CAK,789709.2957322598
2011,CDB,8710.610572062898
2011,CDC,10128.363363042474
2011,CDV,16505.180718012154
2011,CEC,12180.77178364154
2011,CEZ,6361.325134417508
2011,CFK,3899.659499828238
2011,CGI,5449.417708100751
2011,CHA,311200.30150026083
2011,CHO,212198.16724440455
2011,CHS,1226636.771295905
2011,CID,477104.1563307941
2011,CIU,18127.54035673663
2011,CKB,12773.084379188716
2011,CLE,4266905.404849827
2011,CLL,75757.40132905915
2011,CLT,19068305.091537952
2011,CMH,3065111.976845622
2011,CMI,85137.11510543525
2011,CMX,24118.68338620651
2011,CNM,2772.9413897683844
2011,CNY,5983.671011183411
2011,COD,29068.349188683555
2011,COS,779549.9469491048
2011,COU,38628.323572814465
2011,CPR,84720.01413109154
2011,CRP,327316.19304794073
2011,CRQ,39172.525196649134
2011,CRW,247904.39565597475
2011,CSG,63233.09949617833
2011,CVG,3628957.420197487
2011,CWA,130595.86760656536
2011,CYS,13751.693164668046
2011,D76,4196.191723047756
2011,DAB,265729.10908134654
2011,DAL,4161526.846497536
2011,DAY,1216751.245501995
2011,DBQ,36207.98367778957
2011,DCA,9133881.21185398
2011,DDC,4196.748162536882
2011,DEC,7725.448247227818
2011,DEN,24440632.224377394
2011,DFW,27620305.004226685
2011,DHN,44881.514220014215
2011,DIK,24161.34064621851
2011,DLG,32992.111228080874
2011,DLH,140792.3988064602
2011,DRO,173085.90010214597
2011,DSM,967238.597123146
2011,DTW,15379955.046570064
2011,DUJ,4822.023524297401
2011,DUT,29190.053208391415
2011,DUY,3831.5469694095664
2011,DVL,4300.054397328757
2011,EAR,8457.860529869795
2011,EAT,52052.60975585133
2011,EAU,18673.281811534427
2011,EEK,3343.5470959329396
2011,EGE,169295.26936104894
2011,EKO,27271.822968155146
2011,ELM,136776.80577908456
2011,ELP,1395447.622015521
2011,ENA,93088.13785065804
2011,ENM,8697.977213203907
2011,ERI,105721.42141972482
2011,ESC,12311.056955620646
2011,EUG,385914.7204427421
2011,EVV,164756.98963576555
2011,EWN,117074.45509821177
2011,EWR,16691364.374923706
2011,EYW,320812.0693796873
2011,FAI,442623.94341402873
2011,FAR,369158.42957996577
2011,FAT,604582.39090541
2011,FAY,240405.97525201735
2011,FHR,10893.939478141256
2011,FLG,58429.39647694677
2011,FLL,10877885.220527172
2011,FLO,67199.33098240942
2011,FNT,438371.8281357288
2011,FOD,6552.442372339778
2011,FSD,413071.0739052892
2011,FSM,81672.90938601177
2011,FWA,286192.737852335
2011,FYU,7754.660828420077
2011,GAL,11697.675171268173
2011,GAM,3386.194090725854
2011,GCC,28658.08860483393
2011,GCK,16878.853913135827
2011,GEG,1429334.8982822597
2011,GFK,127406.07568528876
2011,GGG,21399.50455325842
2011,GJT,211577.8020711988
2011,GLH,5784.912096125539
2011,GNV,168949.7648022771
2011,GPI,180546.5433768034
2011,GPT,383494.2619048953
2011,GRB,308926.60250616074
2011,GRI,46058.08180586994
2011,GRK,199790.25286018848
2011,GRO,17599.994632728398
2011,GRR,1045755.9700164796
2011,GSN,424868.89512968063
2011,GSO,867853.1236271858
2011,GSP,792305.7048642635
2011,GST,9975.102478942834
2011,GTF,168862.0911380984
2011,GTR,37997.29862301797
2011,GUC,34343.62973232288
2011,GUM,1365077.4999370575
2011,HDN,101067.33784556387
2011,HGR,14361.520694807172
2011,HIB,10728.33595343493
2011,HLA,3141.9860246125536
2011,HLN,93546.29027972744
2011,HNH,9625.785529479444
2011,HNL,8958528.022250652
2011,HNS,8744.213460309431
2011,HOM,37478.02077392861
2011,HOU,4859609.770848274
2011,HPB,5489.509293453768
2011,HPN,861572.4309190512
2011,HRL,337322.7651705593
2011,HRO,4022.2505945302546
2011,HSV,539339.5177735388
2011,HTS,103982.17829455064
2011,HVN,30854.56891911477
2011,HXD,54435.94010896981
2011,HYA,101852.41628748178
2011,HYS,7890.739862905757
2011,IAD,10316562.28401661
2011,IAH,18782938.139110565
2011,IAN,3161.0936833999585
2011,ICT,727808.3074461818
2011,IDA,143358.48283002526
2011,IIK,5639.379546307959
2011,ILI,6639.492842183914
2011,ILM,371017.0062497854
2011,IMT,8646.054047241807
2011,IND,3585467.8528172225
2011,INL,14974.75388891995
2011,IPL,5001.216303413734
2011,ISP,722391.3943578005
2011,ITH,107308.71671190858
2011,ITO,632297.7155701518
2011,JAC,273772.26205522567
2011,JAN,577850.3861553669
2011,JAX,2550582.670666337
2011,JFK,23547331.121460915
2011,JLN,18427.57112401724
2011,JNU,352661.1684225723
2011,JST,7136.0606602896005
2011,KLG,3103.745101402281
2011,KOA,1294610.966065228
2011,KSM,11069.757558584211
2011,KTN,104585.29050884768
2011,KVL,3129.5892510199337
2011,LAN,176584.19103697746
2011,LAR,10148.281323349103
2011,LAS,19285499.28140163
2011,LAW,60560.37881888449
2011,LAX,30699490.565546036
2011,LBB,476340.7653734237
2011,LBE,79726.88492813706
2011,LBF,7212.004116505384
2011,LBL,7657.99186069984
2011,LCH,59768.66285621328
2011,LCK,19282.85504245758
2011,LEB,8616.018293081434
2011,LEX,528393.7526548505
2011,LFT,215483.81222366545
2011,LGA,12314114.526941776
2011,LGB,1353392.6372824907
2011,LIH,1254893.8046762943
2011,LIT,1041007.326121211
2011,LNK,145925.29460978508
2011,LNS,5838.075803473592
2011,LNY,45371.42495878786
2011,LRD,104429.06492859124
2011,LSE,98992.32845189422
2011,LWB,8808.377645839937
2011,LWS,64713.38176307082
2011,LYH,78591.91969212145
2011,MAF,458384.4870727062
2011,MAZ,7283.351052984595
2011,MBS,136349.39717690647
2011,MCE,4338.789146381896
2011,MCG,4726.685408030637
2011,MCI,4900064.386050209
2011,MCO,16445300.061256647
2011,MCW,9192.441189909354
2011,MDT,629720.2308523357
2011,MDW,9308303.67859274
2011,MEI,16047.092330360783
2011,MEM,3558888.464105606
2011,MFE,331716.2332325578
2011,MFR,295470.1399477422
2011,MGM,176131.83443453908
2011,MGW,11118.090679004788
2011,MHK,52614.06887356937
2011,MHT,1265323.3952202797
2011,MIA,18163771.558030605
2011,MKE,3778791.913595677
2011,MKG,15925.38869938231
2011,MKK,80440.42986360192
2011,MLB,192568.21049946547
2011,MLI,407522.22278386354
2011,MLU,101478.00008591078
2011,MOB,281191.17197334766
2011,MOT,154885.79398667812
2011,MOU,4876.984326605103
2011,MRI,17385.197422336787
2011,MRY,185901.71738788672
2011,MSL,6602.734719383065
2011,MSN,762188.6927130818
2011,MSO,294749.5371603817
2011,MSP,15901834.014716623
2011,MSS,4215.865013349801
2011,MSY,4436491.0427827835
2011,MTJ,84862.89904911071
2011,MVY,49980.79840904474
2011,MWA,9178.8052572757
2011,MYR,760914.8970566988
2011,OAJ,146827.78561878204
2011,OAK,4711524.604456425
2011,OGG,2725362.720718384
2011,OKC,1711156.5361598283
2011,OMA,1983696.779362738
2011,OME,56703.43287988379
2011,ONT,2135935.4437297583
2011,OOK,4782.973570951028
2011,ORD,31855606.55581248
2011,ORF,1559246.1399795413
2011,ORS,4177.651279322803
2011,OTH,19195.267146363854
2011,OTZ,61038.95404852368
2011,OWB,20155.560517091304
2011,PAH,20335.36739717424
2011,PBI,2831860.2623171806
2011,PDT,4617.6266192905605
2011,PDX,6988880.336830616
2011,PGA,21253.00285780616
2011,PGV,57771.661153975874
2011,PHF,360758.0397876501
2011,PHL,14309164.06040764
2011,PHO,4600.05253640702
2011,PHX,19118918.773388863
2011,PIA,265516.2738902867
2011,PIB,12313.991470558569
2011,PIE,488887.3105969429
2011,PIH,23299.37587827444
2011,PIR,12916.03555672802
2011,PIT,4302366.9218502045
2011,PKB,7180.61351474002
2011,PLN,24431.99520266615
2011,PNS,696708.8349302933
2011,PPG,52016.191782936454
2011,PQI,13197.68650855869
2011,PRC,4539.301992479712
2011,PSC,307122.3613907397
2011,PSE,86620.56766286492
2011,PSG,18542.19967511171
2011,PSM,30926.50880934298
2011,PSP,784451.9749032855
2011,PUW,38781.40831786394
2011,PVC,10976.758304832969
2011,PVD,1908050.3135904
2011,PWM,811372.1750214528
2011,RAP,255228.7560658902
2011,RDD,36870.65586370975
2011,RDM,217140.18132281303
2011,RDU,4380654.514425278
2011,RFD,94575.36234211922
2011,RHI,19897.744856730103
2011,RIC,1549025.532365441
2011,RIW,11615.142810944468
2011,RKD,15506.889538557269
2011,RKS,20937.648565106098
2011,RNO,1702020.457771825
2011,ROA,301039.2306831358
2011,ROC,1183290.144070506
2011,ROW,35319.45905175805
2011,RST,110279.28459652512
2011,RSW,3593747.684072733
2011,SAF,44227.78662210703
2011,SAN,8501363.61616373
2011,SAT,3837452.226090584
2011,SAV,787759.7834017873
2011,SAW,45560.36307083443
2011,SBA,343934.57887250185
2011,SBN,309191.6303495467
2011,SBP,121773.9020817876
2011,SBY,63685.281414307654
2011,SCC,42959.01247878373
2011,SCK,58624.79874117672
2011,SCM,4131.296520977863
2011,SDF,1600712.5270818472
2011,SDP,4141.650367865921
2011,SDY,7983.980577152222
2011,SEA,16144184.923688889
2011,SFB,828773.6830242574
2011,SFO,20535696.72175598
2011,SGF,363551.0371592515
2011,SGU,49194.14663282037
2011,SGY,7465.632620396558
2011,SHD,11230.7964511849
2011,SHH,2901.3926097229123
2011,SHR,12714.104004517198
2011,SHV,261890.0858730972
2011,SIG,23554.12489273958
2011,SIT,66780.75970606133
2011,SJC,4120005.9480638504
2011,SJT,56238.548979736865
2011,SJU,4065881.1293735504
2011,SLC,9608373.962629378
2011,SLK,5427.589914492331
2011,SLN,3523.3945551365614
2011,SMF,4209711.524135172
2011,SMX,45766.47147011012
2011,SNA,4345307.024821281
2011,SOV,4223.396650254726
2011,SOW,3669.870540315286
2011,SPI,76016.71972735226
2011,SPS,42125.67335352674
2011,SRQ,590800.7000309378
2011,STC,17877.27249520179
2011,STL,6681546.772022247
2011,STS,98389.42141398787
2011,STT,638320.4269871116
2011,STX,180828.7621401995
2011,SUN,53601.07422658801
2011,SUX,30558.45291414857
2011,SVA,3693.619717318099
2011,SWF,169469.45625972748
2011,SYR,948187.0813963712
2011,TBN,6814.951408777502
2011,TEX,7704.285926815122
2011,TLH,330193.71830035746
2011,TNI,24002.016097456217
2011,TOL,100462.14203977583
2011,TPA,8046837.712371647
2011,TRI,207488.60662277183
2011,TTN,114492.53376364708
2011,TUL,1336917.146231413
2011,TUP,7570.846700552851
2011,TUS,1649932.882654667
2011,TVC,176089.82042776048
2011,TVF,3156.4390018321574
2011,TWF,29795.668945427984
2011,TXK,29122.907807068434
2011,TYR,72860.52794960141
2011,TYS,785520.7575838268
2011,UIN,9848.011675789952
2011,UNK,12826.108446008991
2011,UNV,131200.56934971735
2011,VAK,5580.054122608621
2011,VCT,4610.386699784547
2011,VDZ,15471.167372708442
2011,VLD,37740.16896801721
2011,VPS,347171.4536834955
2011,VQS,52743.461325468495
2011,WLK,4742.951941162348
2011,WRG,11116.752293016296
2011,WST,10347.24566418212
2011,WTK,4241.7947308328
2011,WYS,5212.519809369929
2011,XNA,525992.4994676858
2011,YAK,10509.579819316976
2011,YKM,57846.38421679288
2011,Z09,4275.931343854405
2012,0AK,3440.0293517847313
2012,16A,3239.6068747953977
2012,1G4,108331.89057219028
2012,2A9,3904.3222467992455
2012,A61,3626.065786518157
2012,ABE,353011.0707705319
2012,ABI,79031.11940482259
2012,ABQ,2578843.4737160206
2012,ABR,23987.74508132413
2012,ABY,33010.06374615812
2012,ACK,172106.51456657052
2012,ACT,61107.59005778283
2012,ACV,69385.99319602549
2012,ACY,605814.4494218826
2012,ADQ,78891.24599992484
2012,AEX,170554.77528047562
2012,AGS,254695.5250198245
2012,AKN,37291.12481570151
2012,AKP,3752.5214387630112
2012,ALB,1244920.0631028414
2012,ALO,23120.10834045708
2012,ALS,5589.174054031493
2012,ALW,35022.46243289858
2012,AMA,370421.8294751346
2012,ANC,2349970.8032661825
2012,ANI,14264.353085752577
2012,AOO,4295.299046079628
2012,APN,11372.351957926528
2012,AQH,6664.984303290024
2012,ASE,219696.06545723975
2012,ATL,45162021.68663025
2012,ATW,247250.13436442617
2012,ATY,7162.721278145909
2012,AUG,4890.209251657128
2012,AUK,3619.743164347419
2012,AUS,4724360.559452057
2012,AVL,339105.81927990913
2012,AVP,216210.50985384732
2012,AWI,3672.442344987765
2012,AZO,134335.34309336543
2012,BDL,2715890.4875804186
2012,BET,148296.9666333953
2012,BFD,2952.7466781232506
2012,BFF,7681.225673800334
2012,BFI,23901.36028059572
2012,BFL,121211.6364737004
2012,BGM,93496.06121914089
2012,BGR,330027.3825209141
2012,BHB,10350.994588223286
2012,BHM,1360905.0436278582
2012,BID,11240.501770157369
2012,BIL,403840.5354992151
2012,BIS,222210.54176206145
2012,BJI,23066.520781062543
2012,BLI,477798.2835662961
2012,BLV,10003.827747166157
2012,BMI,228755.10180428624
2012,BNA,4892197.604003906
2012,BOI,1376817.3945478797
2012,BOS,14455007.340019226
2012,BPT,22664.99562576413
2012,BQK,31695.511377608404
2012,BQN,213964.47151610255
2012,BRD,16530.312586447224
2012,BRL,6439.015816994011
2012,BRO,104291.16644123568
2012,BRW,45071.152928165626
2012,BTM,25747.89911492914
2012,BTR,366620.96126925945
2012,BTV,614550.4368196726
2012,BUF,2495183.301947832
2012,BUR,2024610.0416033268
2012,BVK,3445.373499128502
2012,BWI,11116588.310009005
2012,BZN,423660.4978092909
2012,CAE,483393.95834575593
2012,CAK,780240.5390150547
2012,CDB,8603.356842750683
2012,CDC,10933.936723805964
2012,CDV,16544.49841627106
2012,CEC,11723.822347334586
2012,CEZ,6444.066889372189
2012,CFK,4009.532055183896
2012,CGI,5677.7332033682615
2012,CHA,330259.82530140877
2012,CHO,226641.6502789259
2012,CHS,1327674.2885222435
2012,CID,491362.50661978126
2012,CIU,18769.985812256113
2012,CKB,14677.123220190406
2012,CLE,4245658.854245365
2012,CLL,76390.40907556191
2012,CLT,19723274.2004838
2012,CMH,3135645.3085402846
2012,CMI,85769.78661710769
2012,CMX,24114.518367398297
2012,CNM,2826.4277722733095
2012,CNY,6746.713314983994
2012,COD,30260.25250275992
2012,COS,767054.8290294418
2012,COU,45292.24629640579
2012,CPR,86832.89338311553
2012,CRP,325436.0985324681
2012,CRQ,35635.659746508114
2012,CRW,244971.58304826915
2012,CSG,61377.792016111314
2012,CVG,3413778.08867836
2012,CWA,130031.74867667258
2012,CYS,12973.019965054467
2012,D76,4223.090759548359
2012,DAB,274633.3304153122
2012,DAL,4545157.21216774
2012,DAY,1190792.2614004612
2012,DBQ,35896.28265141137
2012,DCA,9480636.6330657
2012,DDC,4272.275453447364
2012,DEC,7595.378286903724
2012,DEN,25315322.017292023
2012,DFW,28249654.374260902
2012,DHN,45066.87344814092
2012,DIK,25203.544245824218
2012,DLG,32738.55253930879
2012,DLH,141063.66052582115
2012,DRO,177803.97317942977
2012,DSM,1007183.6671207548
2012,DTW,15559253.374049423
2012,DUJ,4548.937645168975
2012,DUT,29178.07478948729
2012,DUY,3876.08412398817
2012,DVL,4597.063682139618
2012,EAR,8663.152392616961
2012,EAT,53331.4156457372
2012,EAU,19048.335113516077
2012,EEK,3410.7199297494953
2012,EGE,169780.26319548488
2012,EKO,23475.67778250575
2012,ELM,138894.84697636962
2012,ELP,1407806.8067263216
2012,ENA,93267.32097985595
2012,ENM,8796.961923433468
2012,ERI,103565.36849807948
2012,ESC,12877.20604591444
2012,EUG,403349.4809207022
2012,EVV,168509.3042753935
2012,EWN,117997.32509290428
2012,EWR,17243410.98852682
2012,EYW,333801.70829916
2012,FAI,454762.17080426216
2012,FAR,381311.44346898794
2012,FAT,632777.477596283
2012,FAY,242726.3981982917
2012,FHR,10968.12738467846
2012,FLG,61714.27989386767
2012,FLL,11515444.797846315
2012,FLO,65644.76287318766
2012,FNT,433832.84901869297
2012,FOD,6525.175627949648
2012,FSD,429606.1798593104
2012,FSM,82056.73737802869
2012,FWA,294038.0405924916
2012,FYU,7615.602273572469
2012,GAL,11625.128409799188
2012,GAM,3407.407284119632
2012,GCC,29265.35388355702
2012,GCK,18163.014780275524
2012,GEG,1464081.030645162
2012,GFK,128663.88044763356
2012,GGG,21313.21424653381
2012,GJT,216320.07420372215
2012,GLH,5493.021258864552
2012,GNV,177364.41787810624
2012,GPI,193264.72153684497
2012,GPT,377820.55042658746
2012,GRB,308144.6993813813
2012,GRI,49547.78791964054
2012,GRK,199012.83013755083
2012,GRO,16701.689160101116
2012,GRR,1098396.0999587774
2012,GSN,434464.9963621497
2012,GSO,858693.8729774952
2012,GSP,828787.7956522703
2012,GST,9983.352633781731
2012,GTF,171031.464204086
2012,GTR,38533.11454059929
2012,GUC,34004.28896985715
2012,GUM,1392998.3686053753
2012,HDN,100999.2227729857
2012,HGR,15058.79236279428
2012,HIB,11258.387095374988
2012,HLA,3131.5926186700963
2012,HLN,95791.33537960798
2012,HNH,9488.223389224964
2012,HNL,9021914.66045487
2012,HNS,8760.666172541678
2012,HOM,38525.99988126382
2012,HOU,5076866.379316807
2012,HPB,5493.401708104182
2012,HPN,868878.8706820011
2012,HRL,330392.52923849225
2012,HRO,4165.8465648912825
2012,HSV,545783.0528934896
2012,HTS,105646.01528781466
2012,HVN,31733.298119481653
2012,HXD,53826.02491196245
2012,HYA,92466.45455867052
2012,HYS,8280.946742716173
2012,IAD,10485576.01851368
2012,IAH,19109534.810557365
2012,IAN,3216.746804825263
2012,ICT,741062.2678118944
2012,IDA,146282.0365558341
2012,IIK,5706.750454585534
2012,ILI,6472.7576173665
2012,ILM,385434.8402283788
2012,IMT,9624.102425407618
2012,IND,3669346.5748817474
2012,INL,14913.7233013995
2012,IPL,4617.195002333261
2012,ISP,711839.5619330406
2012,ITH,107029.39435033128
2012,ITO,628451.7444702983
2012,JAC,287800.4673094228
2012,JAN,569345.3603104353
2012,JAX,2603177.750666976
2012,JFK,24517104.713205338
2012,JLN,20080.53127323091
2012,JNU,360104.3866251707
2012,JST,6523.5282321777195
2012,KLG,3132.8463986958377
2012,KOA,1344410.4678769708
2012,KSM,11333.023827418683
2012,KTN,107448.69177830592
2012,KVL,3199.172197966778
2012,LAN,173658.79948681255
2012,LAR,10841.744013570247
2012,LAS,19828002.84967709
2012,LAW,59913.09012614936
2012,LAX,31817220.01679039
2012,LBB,474716.63864807785
2012,LBE,89639.63732662797
2012,LBF,7537.340438161977
2012,LBL,7830.768197648693
2012,LCH,60131.44460704783
2012,LCK,30100.78629630804
2012,LEB,8749.041149887722
2012,LEX,542630.4670878053
2012,LFT,219461.7207320258
2012,LGA,12612337.01365614
2012,LGB,1413284.4004870653
2012,LIH,1286332.8601016998
2012,LIT,1035227.6410415767
2012,LNK,143742.69187635183
2012,LNS,5492.773600354791
2012,LNY,44601.286970276386
2012,LRD,104811.43905904888
2012,LSE,98315.61978039144
2012,LWB,8791.863584763836
2012,LWS,64391.68826173246
2012,LYH,79471.41814299673
2012,MAF,472806.4307315051
2012,MAZ,6418.50290940702
2012,MBS,131013.94291302562
2012,MCE,4597.734430179
2012,MCG,4376.461748758331
2012,MCI,4954549.191241533
2012,MCO,17128948.259706974
2012,MCW,8835.016132740653
2012,MDT,631584.0661824346
2012,MDW,9508594.561640382
2012,MEI,16075.99017032422
2012,MEM,3339113.362464905
2012,MFE,338552.66396442056
2012,MFR,314545.4800129235
2012,MGM,174228.4834771603
2012,MGW,10487.975304037333
2012,MHK,56013.60436077416
2012,MHT,1220435.725409031
2012,MIA,18576832.410594463
2012,MKE,3765759.070163727
2012,MKG,15447.51581465453
2012,MKK,79477.61390630901
2012,MLB,194830.14253157377
2012,MLI,403340.5664986968
2012,MLU,102481.02081228234
2012,MOB,280852.06205645204
2012,MOT,159003.0789937824
2012,MOU,4719.532335762749
2012,MRI,17672.86974258721
2012,MRY,187362.08906745724
2012,MSL,6529.103887216188
2012,MSN,788384.0253024697
2012,MSO,308219.9309306294
2012,MSP,16159133.98505354
2012,MSS,4316.871015145443
2012,MSY,4594140.63725853
2012,MTJ,90039.88517655432
2012,MVY,49741.00120314956
2012,MWA,9283.457735361531
2012,MYR,801795.6214227676
2012,OAJ,152131.3730173856
2012,OAK,4842638.129356861
2012,OGG,2807954.3199994564
2012,OKC,1743110.8430804312
2012,OMA,2024141.9327533245
2012,OME,57451.281887605786
2012,ONT,2129950.6318842173
2012,OOK,4824.85906835855
2012,ORD,32577638.289459288
2012,ORF,1579910.264594376
2012,ORS,4552.87728462182
2012,OTH,18351.849193789065
2012,OTZ,61917.99631792493
2012,OWB,20606.13814777881
2012,PAH,19915.375429388136
2012,PBI,2872317.7833013535
2012,PDT,4448.387433743104
2012,PDX,7265647.289663076
2012,PGA,22174.905114491936
2012,PGV,58041.05865293741
2012,PHF,348532.5570898056
2012,PHL,14499270.01311779
2012,PHO,4632.811875772197
2012,PHX,19439719.225637436
2012,PIA,274681.7184753418
2012,PIB,12192.720278689638
2012,PIE,545466.9597835541
2012,PIH,24031.932900361717
2012,PIR,13403.11085578613
2012,PIT,4122512.977531433
2012,PKB,6493.816790223122
2012,PLN,24389.111806042492
2012,PNS,725244.4250187725
2012,PPG,52724.33203649521
2012,PQI,12890.505978686737
2012,PRC,5264.117326375097
2012,PSC,319293.28865376115
2012,PSE,91312.88393312693
2012,PSG,19023.350015022123
2012,PSM,37019.84190754592
2012,PSP,827275.2629607916
2012,PUW,41520.59690897167
2012,PVC,10873.531313934014
2012,PVD,1884239.799081467
2012,PWM,835548.1374682505
2012,RAP,261624.6901428718
2012,RDD,36515.070250015706
2012,RDM,237677.8717416823
2012,RDU,4539257.546582222
2012,RFD,99361.83614316584
2012,RHI,19903.43080393225
2012,RIC,1606743.6724858284
2012,RIW,11240.652235850692
2012,RKD,15654.62432098016
2012,RKS,21431.10118591413
2012,RNO,1704981.878355125
2012,ROA,303485.0772716133
2012,ROC,1189965.9105504751
2012,ROW,37752.886204212904
2012,RST,113732.9357240051
2012,RSW,3730880.1238627434
2012,SAF,51172.96213981509
2012,SAN,8848208.506897211
2012,SAT,3937141.1770381858
2012,SAV,833415.2719264627
2012,SAW,45984.27971376851
2012,SBA,348962.50995725393
2012,SBN,310746.93412542343
2012,SBP,130571.90766483544
2012,SBY,63880.75748975109
2012,SCC,45635.04828877747
2012,SCK,63966.77256812155
2012,SCM,4210.991450990317
2012,SDF,1616602.9181741476
2012,SDP,4142.082805660786
2012,SDY,8010.358195219189
2012,SEA,16945455.971726418
2012,SFB,900769.2309865952
2012,SFO,21371765.23902607
2012,SGF,380341.5576972579
2012,SGU,54437.118751719594
2012,SGY,7355.1025229312945
2012,SHD,11194.6953141205
2012,SHH,2954.195997483097
2012,SHR,12672.962297782302
2012,SHV,263873.0525855422
2012,SIG,23504.62292165868
2012,SIT,68625.36310008168
2012,SJC,4302302.151737213
2012,SJT,57343.7261165306
2012,SJU,4068877.841454267
2012,SLC,9861280.166048529
2012,SLK,5458.277433021925
2012,SLN,4216.71883128956
2012,SMF,4361141.913612425
2012,SMX,44476.81310018897
2012,SNA,4442995.002084017
2012,SOV,4185.893366150558
2012,SOW,3766.3685274589807
2012,SPI,75989.6619642973
2012,SPS,41826.6347006727
2012,SRQ,604775.8692364916
2012,STC,18143.567814346403
2012,STL,6541463.766559601
2012,STS,110593.89166769384
2012,STT,638439.3747606874
2012,STX,183087.2784423977
2012,SUN,56243.96761921048
2012,SUX,30115.55536478758
2012,SVA,3720.732084296644
2012,SWF,176529.58932352066
2012,SYR,964728.0204829276
2012,TBN,6875.221462458605
2012,TEX,7155.047485664487
2012,TLH,328834.3802328855
2012,TNI,25218.071511268616
2012,TOL,93681.27869486807
2012,TPA,8261685.127549529
2012,TRI,207450.8125833678
2012,TTN,145108.91032266617
2012,TUL,1340002.4945959747
2012,TUP,7682.03893699497
2012,TUS,1655966.9301986694
2012,TVC,182740.32364282012
2012,TVF,3221.5487913694233
2012,TWF,31095.858433056623
2012,TXK,29773.82390240021
2012,TYR,71872.92867509276
2012,TYS,813427.7684418559
2012,UIN,9687.726625539362
2012,UNK,13294.479355360148
2012,UNV,134270.33324740082
2012,VAK,5623.4866015673615
2012,VCT,4111.591359626502
2012,VDZ,14862.21792368684
2012,VLD,38398.07318057399
2012,VPS,373267.93321061134
2012,VQS,53245.08946344256
2012,WLK,4778.934530231636
2012,WRG,11397.735542707143
2012,WST,11049.438497090712
2012,WTK,4331.634785658214
2012,WYS,5584.209718070924
2012,XNA,555056.6136725117
2012,YAK,10494.573493930511
2012,YKM,58546.36909541674
2012,Z09,4326.411364691332
2013,0AK,3455.78098889417
2013,16A,3332.213001533877
2013,1G4,133781.1312211752
2013,2A9,3861.1980050215498
2013,A61,3741.4987821807154
2013,ABE,354061.3331897855
2013,ABI,78218.20746582747
2013,ABQ,2532229.7366532087
2013,ABR,24540.931844861247
2013,ABY,33411.49851641274
2013,ACK,160576.6260819435
2013,ACT,60110.749758429825
2013,ACV,67195.41271582246
2013,ACY,602002.7738822699
2013,ADQ,79048.14742590487
2013,AEX,168590.836570248
2013,AGS,268010.44884219766
2013,AKN,37528.92724517267
2013,AKP,3709.808738682419
2013,ALB,1258562.480464965
2013,ALO,23124.436562810093
2013,ALS,5723.961469128262
2013,ALW,37144.61980905756
2013,AMA,361654.0366578102
2013,ANC,2373392.4497772157
2013,ANI,13528.656889613718
2013,AOO,4086.878134583123
2013,APN,11775.76042021811
2013,AQH,6656.149809842929
2013,ASE,228864.3903749287
2013,ATL,46116711.637786865
2013,ATW,256764.56510041657
2013,ATY,7763.82182992436
2013,AUG,5029.990960911848
2013,AUK,3560.3297450548125
2013,AUS,5132455.241556644
2013,AVL,379880.7364184856
2013,AVP,222115.2596771941
2013,AWI,3652.918039057404
2013,AZO,133740.23225666583
2013,BDL,2753461.7058929205
2013,BET,150006.6247529732
2013,BFD,3089.033509833738
2013,BFF,8135.98066868633
2013,BFI,22703.616833165288
2013,BFL,118095.35138075054
2013,BGM,85799.87344899774
2013,BGR,322469.502181232
2013,BHB,10239.72854231298
2013,BHM,1351820.0111124516
2013,BID,12029.497239453718
2013,BIL,407382.2625864148
2013,BIS,233611.2794952169
2013,BJI,23935.75096867606
2013,BLI,479592.6616408825
2013,BLV,24727.533291250467
2013,BMI,220786.84469795227
2013,BNA,5290418.060338974
2013,BOI,1423828.5073043108
2013,BOS,15163928.715137482
2013,BPT,23429.307758405805
2013,BQK,32930.51983959973
2013,BQN,224101.9132835865
2013,BRD,17083.91501032561
2013,BRL,6840.54774042964
2013,BRO,108239.97338804556
2013,BRW,45724.15421810094
2013,BTM,25435.173539932817
2013,BTR,361385.20644438267
2013,BTV,608728.9029242992
2013,BUF,2467400.652632475
2013,BUR,2048196.3457541463
2013,BVK,3493.2363144219853
2013,BWI,11406281.017308712
2013,BZN,462896.44331508875
2013,CAE,487011.1726892739
2013,CAK,744246.660017252
2013,CDB,8435.781273676548
2013,CDC,12355.819069180638
2013,CDV,16771.099221067503
2013,CEC,11164.601740938611
2013,CEZ,6431.066743689589
2013,CFK,4131.311491106753
2013,CGI,6181.652968117967
2013,CHA,355463.40283358097
2013,CHO,245932.33243975043
2013,CHS,1448193.656556487
2013,CID,506734.2905686796
2013,CIU,19776.302484374493
2013,CKB,17955.269674025476
2013,CLE,4215593.687370241
2013,CLL,76471.26261424646
2013,CLT,20309827.71249676
2013,CMH,3208848.3632668257
2013,CMI,86593.53233442083
2013,CMX,24088.99874206516
2013,CNM,3074.0446791797876
2013,CNY,7920.747315574437
2013,COD,31630.00819486007
2013,COS,754602.6243352164
2013,COU,55971.141126930714
2013,CPR,88295.76447438449
2013,CRP,320053.21132957935
