airport_code_std,airport_name_std,year,enplanements,covid_period,is_missing_imputed,data_flag
SLE,McNary Field,2024,28119.0,0,0,ok
SLK,Adirondack Regional,2024,4930.0,0,0,ok
SLN,Salina Regional,2024,23456.0,0,0,ok
SMF,Sacramento International,2024,6679426.0,0,0,ok
SMX,Santa Maria Public/Capt G Allan Hancock Field,2024,13525.0,0,0,ok
SNA,John Wayne Airport-Orange County,2024,5370273.0,0,0,ok
SOV,Seldovia,2024,4309.0,0,0,ok
SOW,Show Low Regional,2024,3655.0,0,0,ok
SPI,Abraham Lincoln Capital,2024,51784.0,0,0,ok
SPS,Sheppard AFB/Wichita Falls Municipal,2024,29702.0,0,0,ok
SRQ,Sarasota/Bradenton International,2024,2112417.0,0,0,ok
STC,St. Cloud Regional,2024,23885.0,0,0,ok
STL,Lambert-St Louis International,2024,7807362.0,0,0,ok
STS,Charles M Schulz - Sonoma County,2024,382556.0,0,0,ok
STT,Cyril E King,2024,821945.0,0,0,ok
STX,Henry E Rohlsen,2024,265243.0,0,0,ok
SUN,Friedman Memorial,2024,121123.0,0,0,ok
SUX,Sioux Gateway/Col. Bud Day Field,2024,28299.0,0,0,ok
SVA,Savoonga,2024,3199.0,0,0,ok
SVC,Grant County,2024,6915.0,0,0,ok
SWF,Stewart International,2024,143310.0,0,0,ok
SWO,Stillwater Regional,2024,34729.0,0,0,ok
SYR,Syracuse Hancock International,2024,1486554.0,0,0,ok
TBN,Waynesville-St Robert Regional Forney Field,2024,11276.0,0,0,ok
TEX,Telluride Regional,2024,10721.0,0,0,ok
TLH,Tallahassee Regional,2024,469318.0,0,0,ok
TLT,Tuluksak,2024,2628.0,0,0,ok
TNI,Tinian International,2024,30538.0,0,0,ok
TOG,Togiak,2024,3082.0,0,0,ok
TOL,Toledo Express,2024,66614.0,0,0,ok
TPA,Tampa International,2024,12075591.0,0,0,ok
TRI,Tri-Cities Regional TN/VA,2024,229860.0,0,0,ok
TTN,Trenton Mercer,2024,241950.0,0,0,ok
TUL,Tulsa International,2024,1627181.0,0,0,ok
TUP,Tupelo Regional,2024,16194.0,0,0,ok
TUS,Tucson International,2024,1959789.0,0,0,ok
TVC,Cherry Capital,2024,393108.0,0,0,ok
TVF,Thief River Falls Regional,2024,8675.0,0,0,ok
TWF,Joslin Field - Magic Valley Regional,2024,31734.0,0,0,ok
TXK,Texarkana Regional-Webb Field,2024,36307.0,0,0,ok
TYR,Tyler Pounds Regional,2024,51296.0,0,0,ok
TYS,McGhee Tyson,2024,1639080.0,0,0,ok
UIN,Quincy Regional-Baldwin Field,2024,4112.0,0,0,ok
UNK,Unalakleet,2024,7030.0,0,0,ok
UNV,University Park,2024,134128.0,0,0,ok
VAK,Chevak,2024,5426.0,0,0,ok
VCT,Victoria Regional,2024,14006.0,0,0,ok
VDZ,Valdez Pioneer Field,2024,2874.0,0,0,ok
VEL,Vernal Regional,2024,10578.0,0,0,ok
VLD,Valdosta Regional,2024,46744.0,0,0,ok
VPS,Eglin AFB,2024,1164880.0,0,0,ok
VQS,Antonio Rivera Rodriguez,2024,37756.0,0,0,ok
VRB,Vero Beach Regional,2024,88608.0,0,0,ok
W33,Friday Harbor,2024,6167.0,0,0,ok
WLK,Selawik,2024,4154.0,0,0,ok
WRG,Wrangell,2024,14560.0,0,0,ok
WST,Westerly State,2024,12320.0,0,0,ok
WTK,Noatak,2024,4062.0,0,0,ok
WYS,Yellowstone,2024,9569.0,0,0,ok
XNA,Northwest Arkansas Regional,2024,1123106.0,0,0,ok
XWA,Williston Basin International,2024,99735.0,0,0,ok
YAK,Yakutat,2024,11923.0,0,0,ok
YKM,Yakima Air Terminal/McAllister Field,2024,41471.0,0,0,ok
YNG,Youngstown-Warren Regional,2024,523.0,0,0,ok
Z09,Kasigluk,2024,4028.0,0,0,ok
Z13,Akiachak,2024,3448.0,0,0,ok
